,tool_name,api_name,instruction,type
0,access_user_info,get_user_profile,Can you provide me with Jane's user profile?,3
1,access_user_info,get_user_profile,Can you get the user profiles for users named 'David'?,3
2,access_user_info,get_user_profile,Is it possible to fetch the 'John Doe' user profile?,3
3,access_user_info,get_user_profile,Could you provide the user profile for someone who is 30 years old?,3
4,access_user_info,get_user_profile,Can you fetch user profiles for users who are 50 years old?,3
5,access_user_info,get_user_profile,Can I get user profiles for female users?,3
6,access_user_info,get_user_profile,Can you provide user profiles for male users?,3
7,access_user_info,get_user_profile,Is it possible to fetch user profiles for users from New York?,3
8,access_user_info,get_user_profile,Can you get user profiles for users currently located in Los Angeles?,3
9,access_user_info,get_user_profile,Can I get user profiles for users speaking Spanish?,3
10,agent_equipments,get_current_time,Could you tell me what the day is?,3
11,agent_equipments,get_current_time,Can I know the current time?,3
12,agent_equipments,get_current_time,Please let me know today's date.,3
13,agent_equipments,get_current_time,What is the timestamp right now?,3
14,agent_equipments,get_current_time,Could you inform me of the current time and date?,3
15,agent_equipments,get_current_time,What day of the week is it today?,3
16,agent_equipments,get_current_time,Could you tell me the current date and time?,3
17,agent_equipments,get_current_time,"Let me know, what time is it now?",3
18,agent_equipments,get_current_time,What is today's date?,3
19,agent_equipments,get_current_time,Would you tell me the day of the week?,3
20,agent_equipments,get_my_location,Where am I right now?,3
21,agent_equipments,get_my_location,Can you tell me my current location?,3
22,agent_equipments,get_my_location,What's my current address?,3
23,agent_equipments,get_my_location,Tell me the name of the city I'm in.,3
24,agent_equipments,get_my_location,Find my coordinates.,3
25,agent_equipments,get_my_location,What is my latitude and longitude?,3
26,agent_equipments,get_my_location,In which country do I currently reside?,3
27,agent_equipments,get_my_location,Please provide the name of the province or state I am in.,3
28,agent_equipments,get_my_location,Determine my geographic location without using GPS.,3
29,agent_equipments,get_my_location,Help me locate myself on a map.,3
30,airports,query_airports_by_name,"Where is the airport named ""Frankfurt Airport"" located?",3
31,airports,query_airports_by_name,"Can you tell me some information about ""Haneda Airport"" in Japan?",3
32,airports,query_airports_by_name,I am looking for information about “Brisbane Airport”.,3
33,airports,query_airports_by_name,Can you show me the next page of the list of airports?,3
34,airports,query_airports_by_name,I would like to navigate to page 3 of all airports list. ,3
35,airports,query_airports_by_name,I want to see twenty airports on one page. ,3
36,airports,query_airports_by_name,Can you display 15 airports per page for me?,3
37,airports,query_airports_by_name,Can you sort the airports by their names for me?,3
38,airports,query_airports_by_name,Can you organize the airport list in the order of IATA code?,3
39,airports,query_airports_by_name,Can I get the airport list sorted by ICAO codes?,3
40,airports,get_airport_by_iata_code,Can you tell me more information about the airport?,3
41,airports,get_airport_by_iata_code,I want to know more about Hong Kong International Airport.,3
42,airports,get_airport_by_iata_code,What is the information of Beijing International Airport?,3
43,airports,get_airport_by_iata_code,Can you give me the local time of an airport?,3
44,airports,get_airport_by_iata_code,What is the ICAO code of the airport?,3
45,airports,get_airport_by_iata_code,Could I know the location of the airport?,3
46,airports,get_airport_by_iata_code,What's the information about Frankfurt airport in Germany?,3
47,airports,get_airport_by_iata_code,Is Los Angeles International Airport a large or small airport?,3
48,airports,get_airport_by_iata_code,How many gates does the airport have?,3
49,airports,get_airport_by_iata_code,Do you know the airport’s contact number?,3
50,airports,get_airport_by_icao_code,Can you tell me the location of an airport?,3
51,airports,get_airport_by_icao_code,"I want to know the local time at an airport, but I don't have the ICAO code.",3
52,airports,get_airport_by_icao_code,What is the latitude and longitude of an airport?,3
53,airports,get_airport_by_icao_code,Is the airport I am thinking of an international or domestic airport?,3
54,airports,get_airport_by_icao_code,Can you provide me with information about an airport?,3
55,airports,get_airport_by_icao_code,Which timezone does the airport belong to? ,3
56,airports,get_airport_by_icao_code,What is the IATA code of an airport?,3
57,airports,get_airport_by_icao_code,How can I find the details of an airport nearby?,3
58,airports,get_airport_by_icao_code,What country is the airport located in? ,3
59,airports,get_airport_by_icao_code,What are the airport facilities available?,3
60,bing,web_search,"Can you search for the term ""AI development""?",3
61,bing,web_search,"Do a web search for ""best stories"".",3
62,bing,web_search,"Perform a web search for ""recent scientific discoveries"".",3
63,bing,web_search,Start from the tenth result when presenting web search results.,3
64,bing,web_search,Show search results but start from the fifth.,3
65,bing,web_search,Can you skip the first 20 search results?,3
66,bing,web_search,Show the search results in Chinese.,3
67,bing,web_search,Can you conduct the search in Spanish?,3
68,bing,web_search,I prefer the search results in Hindi.,3
69,bing,web_search,Can you perform an internet search for me?,3
70,bing_search_apis,images_search,Can you show me some cat pictures on the third page with a resolution of 1080p?,3
71,bing_search_apis,images_search,"I want to see some high-resolution photos of Shenzhen, can you find them for me?",3
72,bing_search_apis,images_search,Can you provide me with 4K images of famous landmarks?,3
73,bing_search_apis,images_search,Show me the second page of results for nature images.,3
74,bing_search_apis,images_search,Can you display the fifth page for pictures of delicious food?,3
75,bing_search_apis,images_search,"I'd like to search for some images, can you help me?",3
76,bing_search_apis,images_search,"Can you find some pictures for me, please?",3
77,bing_search_apis,images_search,"I'm interested in looking at some images, can you assist me with that?",3
78,bing_search_apis,images_search,Can you find some interesting images for me?,3
79,bing_search_apis,images_search,"I want to see some images, but I'm not sure what I want to search for.",3
80,calculator,calculate,What is the result of my math problem?,3
81,calculator,calculate,Can you help me solve this equation?,3
82,calculator,calculate,I need the answer to this arithmetic question.,3
83,calculator,calculate,What's the outcome of this mathematical expression?,3
84,calculator,calculate,Can you assist me in finding the solution to this problem?,3
85,calculator,calculate,What is the value of this operation?,3
86,calculator,calculate,I need help with computing this formula.,3
87,calculator,calculate,Can you evaluate this math equation for me?,3
88,calculator,calculate,I want to know the result of this calculation.,3
89,calculator,calculate,Can you find the solution to this mathematical issue?,3
90,calendar,days_of_month,Can you show me the calendar for 2024's May?,3
91,calendar,days_of_month,What day is April 1st in 2025?,3
92,calendar,days_of_month,Can you show me the calendar for this year's September?,3
93,calendar,days_of_month,Is December 25th a weekend?,3
94,calendar,days_of_month,What were all the weekends this month?,3
95,calendar,days_of_month,Which days are public holidays in January?,3
96,calendar,days_of_month,How many days are there in February?,3
97,calendar,days_of_month,Show me the calendar of June.,3
98,calendar,days_of_month,Can you show me the calendar of next month?,3
99,calendar,days_of_month,Which date is the next full moon?,3
100,calendar,display_calendar_of_month,Can you show me the calendar for March?,3
101,calendar,display_calendar_of_month,When is the first Monday in December?,3
102,calendar,display_calendar_of_month,How many Sundays are there in May?,3
103,calendar,display_calendar_of_month,Can you display the calendar for January 2024?,3
104,calendar,display_calendar_of_month,When is the last Friday of July in 2023?,3
105,calendar,display_calendar_of_month,How many days are there in February 2025?,3
106,calendar,display_calendar_of_month,Display the calendar of a certain month.,3
107,calendar,display_calendar_of_month,Show me the number of weekends in a month.,3
108,calendar,display_calendar_of_month,When is the next full moon?,3
109,calendar,display_calendar_of_month,What is the start day of the month?,3
110,currency_exchange,listquotes,"I have USD, can you tell me how much I can get if I exchange it?",3
111,currency_exchange,listquotes,"If I have Japanese Yen, how much will I get?",3
112,currency_exchange,listquotes,What's the exchange rate for the Euro?,3
113,currency_exchange,listquotes,How much do I get if I change to Australian Dollar?,3
114,currency_exchange,listquotes,"I want to exchange to Hong Kong Dollar, can you tell me the rate?",3
115,currency_exchange,listquotes,Can you help me calculate the amount if I want to change to Indian Rupee?,3
116,currency_exchange,listquotes,Can you tell me how much I can get with 500?,3
117,currency_exchange,listquotes,What will be the amount if I exchange 1000?,3
118,currency_exchange,listquotes,Can you calculate the amount for 2000?,3
119,currency_exchange,listquotes,"I want to exchange USD to AUD, how much will I get?",3
120,currency_exchange,exchange,How much do I get for 100 USD in another currency?,3
121,currency_exchange,exchange,What's the exchange rate from Euro to another currency?,3
122,currency_exchange,exchange,"I want to exchange my British Pounds, what's the rate?",3
123,currency_exchange,exchange,"I will travel to Japan, how many Yen can I get for my USD?",3
124,currency_exchange,exchange,"I want to buy some goods from Europe, how much do I need in Euros?",3
125,currency_exchange,exchange,"I plan to move to the UK, how many Pounds can I get?",3
126,currency_exchange,exchange,Can you tell me the current exchange rate?,3
127,currency_exchange,exchange,"I need to calculate the exchange rate, but I don't know what currency I need.",3
128,currency_exchange,exchange,I want to understand how much I get when I exchange money. ,3
129,currency_exchange,exchange,Is it a good time to exchange money now?,3
130,geocoding_by_api_ninjas,v1_geocoding,Can you tell me the coordinates of the cities in China?,3
131,geocoding_by_api_ninjas,v1_geocoding,I need to know the coordinates of the main cities in India.,3
132,geocoding_by_api_ninjas,v1_geocoding,What are the coordinates of the cities in the United States?,3
133,geocoding_by_api_ninjas,v1_geocoding,Can you tell me the coordinates of the cities in California?,3
134,geocoding_by_api_ninjas,v1_geocoding,I want to know the coordinates of the cities in Texas.,3
135,geocoding_by_api_ninjas,v1_geocoding,Can you give me the coordinates of the cities in New York?,3
136,geocoding_by_api_ninjas,v1_geocoding,Can you convert this location to coordinates?,3
137,geocoding_by_api_ninjas,v1_geocoding,Can you tell me the coordinates of this place?,3
138,geocoding_by_api_ninjas,v1_geocoding,Can you send me the coordinates of the main cities?,3
139,geocoding_by_api_ninjas,v1_geocoding,I need the coordinates. Can you provide them?,3
140,geocoding_by_api_ninjas,v1_reversegeocoding,"I have the latitude 22.5431, what city is closest to this latitude?",3
141,geocoding_by_api_ninjas,v1_reversegeocoding,Can you tell me the location that corresponds to the latitude 34.0522?,3
142,geocoding_by_api_ninjas,v1_reversegeocoding,I wanna know which city is at latitude 51.5074.,3
143,geocoding_by_api_ninjas,v1_reversegeocoding,What city is near the longitude 114.0579?,3
144,geocoding_by_api_ninjas,v1_reversegeocoding,I want to know which city is located at longitude -118.2437?,3
145,geocoding_by_api_ninjas,v1_reversegeocoding,What city corresponds to longitude 0.1276?,3
146,geocoding_by_api_ninjas,v1_reversegeocoding,Can you tell me the city at these coordinates?,3
147,geocoding_by_api_ninjas,v1_reversegeocoding,What city corresponds to these coordinates I got here?,3
148,geocoding_by_api_ninjas,v1_reversegeocoding,"I'm trying to figure out which city these coordinates point to, could you help me out?",3
149,geocoding_by_api_ninjas,v1_reversegeocoding,Can you help me find the city location for these coordinates I have been given?,3
150,google_api,video_search,Can you find videos for me?,3
151,google_api,video_search,Which videos are trending right now?,3
152,google_api,video_search,Can you find me videos with moderate safesearch enabled?,3
153,google_api,video_search,I would like to see videos with safesearch turned off.,3
154,google_api,video_search,I want to watch videos popular in the US.,3
155,google_api,video_search,Show me videos from the UK region.,3
156,google_api,video_search,Can you show me a list of 30 videos?,3
157,google_api,video_search,I only want to see 10 video results.,3
158,google_api,video_search,Can you limit the search results to 50 videos?,3
159,google_api,video_search,Show me the top five videos.,3
160,google_translate,detect,Can you tell me what language this is?,3
161,google_translate,detect,"I received a message, can you help me figure out what language it is in?",3
162,google_translate,detect,"I found a foreign text, can you analyze its language origin?",3
163,google_translate,detect,Can you identify the language of this song lyrics?,3
164,google_translate,detect,"I recorded a snippet of conversation, can you tell me what language they're speaking?",3
165,google_translate,detect,I have a cultural artifact with inscriptions on it. Can you tell me what language this might be?,3
166,google_translate,detect,I have a document in an unknown language. Can you help me identify it?,3
167,google_translate,detect,What language is this poem written in?,3
168,google_translate,detect,"I found a note, can you determine its language origin for me?",3
169,google_translate,detect,What language does this sign use?,3
170,google_translate,languages,What languages can be translated into English?,3
171,google_translate,languages,Can you give me a list of languages supported by the Neural Machine Translation model?,3
172,google_translate,languages,Which languages are available for the Phrase-Based Machine Translation model?,3
173,google_translate,languages,What languages supported by the NMT model can be translated into Chinese?,3
174,google_translate,languages,Show me languages available for the PBMT model in my own language.,3
175,google_translate,languages,What languages are supported for translation?,3
176,google_translate,languages,Can you list the languages I can translate between?,3
177,google_translate,languages,Tell me all the available languages for translation.,3
178,google_translate,languages,What are the possible source and target languages for translation?,3
179,google_translate,languages,Which languages can be used with this Translation API?,3
180,google_translate,translate,"How do you say ""hello"" in French?",3
181,google_translate,translate,"Can you translate ""I love you"" into Japanese?",3
182,google_translate,translate,"What is the Spanish translation for ""Good morning""?",3
183,google_translate,translate,"How to say ""你好"" in English?",3
184,google_translate,translate,"What is the meaning of ""Привет"" in my language?",3
185,google_translate,translate,"Translate ""안녕하세요"" into my language.",3
186,google_translate,translate,"I need a translation for ""Bonjour"".",3
187,google_translate,translate,"How can I understand ""Guten Tag""?",3
188,google_translate,translate,"What is the meaning of ""Ciao""?",3
189,google_translate,translate,"Can you help me translate ""Hola""?",3
190,image_processing,compress_image,Can you compress this image to a quality of 50?,3
191,image_processing,compress_image,"I want to reduce the quality of my photo to 30, can you help me?",3
192,image_processing,compress_image,"I need to lower the quality of this picture to 15, can you do it?",3
193,image_processing,compress_image,Can you compress the size of my image?,3
194,image_processing,compress_image,"I want to reduce the quality of this image, can you assist?",3
195,image_processing,compress_image,Can this image be compressed to a smaller size?,3
196,image_processing,compress_image,Could you compress this photo for me?,3
197,image_processing,compress_image,"I need to compress an image, could you help?",3
198,image_processing,compress_image,"Compress an image to get a smaller file size, please.",3
199,image_processing,compress_image,"I'd like to reduce the file size of an image, could you do it for me?",3
200,image_processing,resize_image,Can you resize the image from this path D:\Images\HolidayPic.jpg?,3
201,image_processing,resize_image,"I found a cool picture at C:\Users\Lee\Pictures\CoolPic.png, can you make it bigger?",3
202,image_processing,resize_image,Resize the image from my download folder at E:\Downloads\NewProfilePic.jpeg.,3
203,image_processing,resize_image,"I want to increase the image size by 1.5 times, can you do it?",3
204,image_processing,resize_image,Can we reduce the image size by half?,3
205,image_processing,resize_image,"Make the image three quarters of its original size, please.",3
206,image_processing,resize_image,Can you resize the image for me?,3
207,image_processing,resize_image,"I want the image to be bigger, can you help?",3
208,image_processing,resize_image,Can I have this image in a smaller size?,3
209,image_processing,resize_image,Is it possible to change the image size?,3
210,image_processing,convert_format,Can you convert my image to a PNG format?,3
211,image_processing,convert_format,I want to change the format of my photo to JPEG.,3
212,image_processing,convert_format,How can I get my picture in the WebP format?,3
213,image_processing,convert_format,"I have an image at ""/home/user/pictures/photo.jpg"", can you convert it to another format?",3
214,image_processing,convert_format,"Please convert my image located at ""/home/user/documents/image.bmp"".",3
215,image_processing,convert_format,"I need to change the format of my logo, which is at ""/home/user/logos/logo.png"".",3
216,image_processing,convert_format,How can I convert an image format?,3
217,image_processing,convert_format,Can you help me change the format of a picture?,3
218,image_processing,convert_format,"I want to convert a photo to another format, how can I do that?",3
219,image_processing,convert_format,Is it possible to change my image to a different format?,3
220,image_remove_bg,remove_bg,Can you remove the background of this picture?,3
221,image_remove_bg,remove_bg,I want to get rid of the background in my image.,3
222,image_remove_bg,remove_bg,How can I make the background of my photo transparent?,3
223,image_remove_bg,remove_bg,I'd like to have an image without its background.,3
224,image_remove_bg,remove_bg,Can you help me with background removal?,3
225,image_remove_bg,remove_bg,Is it possible to erase the background of a given image?,3
226,image_remove_bg,remove_bg,How do I remove the background from a photo?,3
227,image_remove_bg,remove_bg,I want to create a transparent background for my image.,3
228,image_remove_bg,remove_bg,Can you make the background of this picture disappear?,3
229,image_remove_bg,remove_bg,I need assistance with removing the background of an image.,3
230,image_translation,image_translation,Can you translate the text in this image for me?,3
231,image_translation,image_translation,"I can't understand the text in this image, could you translate it?",3
232,image_translation,image_translation,"Please help me translate the text this image, it's in a different language.",3
233,image_translation,image_translation,Can you translate this text from German for me?,3
234,image_translation,image_translation,"I have a picture with Italian text, can you translate it?",3
235,image_translation,image_translation,Please translate this text from French to English. ,3
236,image_translation,image_translation,Can you translate this image's text into Chinese?,3
237,image_translation,image_translation,Please translate this French text into German.,3
238,image_translation,image_translation,I need this Hungarian text to be translated to Spanish. ,3
239,image_translation,image_translation,"I have an image with German text, can you translate it? ",3
240,ip_geo_location,visitor_lookup,Can you give me the location data in JSON format?,3
241,ip_geo_location,visitor_lookup,Can you tell me only the city and country information of my current location?,3
242,ip_geo_location,visitor_lookup,Can you provide the location information in Chinese?,3
243,ip_geo_location,visitor_lookup,I want to know my current latitude and longitude in XML format.,3
244,ip_geo_location,visitor_lookup,Can you give me the location data in JSON format and in Spanish?,3
245,ip_geo_location,visitor_lookup,Can you tell me my current city and country information in French?,3
246,ip_geo_location,visitor_lookup,I want to know my current latitude and longitude in XML format and in German.,3
247,ip_geo_location,visitor_lookup,Could you please give me the location data of the client in an XML format?,3
248,ip_geo_location,visitor_lookup,"I would like the client's location details, could you display them in JSON format for me?",3
249,ip_geo_location,visitor_lookup,"Can I see just the client's city and country, please?",3
250,ip_geo_location,ip_lookup,What data can I get from this IP address?,3
251,ip_geo_location,ip_lookup,Please give me the location information of this IP.,3
252,ip_geo_location,ip_lookup,In what format can I get geo information for my IP? ,3
253,ip_geo_location,ip_lookup,Can I just get the location and currency information from this IP?,3
254,ip_geo_location,ip_lookup,Is it possible to get IP data in French?,3
255,ip_geo_location,ip_lookup,Can you show me the ip details in Chinese?,3
256,ip_geo_location,ip_lookup,Can you get me the geolocation information?,3
257,ip_geo_location,ip_lookup,I want to look up the details of this IP.,3
258,ip_geo_location,ip_lookup,I would like to know about an IP address.,3
259,ip_geo_location,ip_lookup,Can you determine the location for me?,3
260,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,Can you tell me the official names of all the countries in the world?,3
261,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,I want to know the two-letter codes for all countries.,3
262,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,What are the numeric codes for all the countries?,3
263,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,Could you list all the countries with their corresponding internet Cctld codes?,3
264,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,I need a list of alpha 3 codes for all countries.,3
265,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,Can you show me the list of all countries with their official state names?,3
266,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,Could you give me a list of all countries with their respective Alpha 2 Codes?,3
267,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,What are the Alpha 3 Codes for all the countries?,3
268,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,Could you tell me the internet Cctld Code for all the countries?,3
269,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,I want to know the numeric codes for each country. ,3
270,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Can you tell me the language code of German?,3
271,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"What's the ISO language name for the code ""fr""?",3
272,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,I want to know the 639-1 code for Spanish.,3
273,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"Could you provide the language information for the code ""ru""?",3
274,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,I need the language details for Arabic.,3
275,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"What language corresponds to the 639-1 code ""it""?",3
276,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"Can you tell me more about the language coded as ""pt""?",3
277,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"What does ""ja"" stand for in terms of languages?",3
278,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"Is there a specific language for the code ""sv""?",3
279,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"I want to know what's the language of the code ""zh"".",3
280,news_api,top_headlines,Can you show me the top headlines for China?,3
281,news_api,top_headlines,I want to see what's happening in the US. Can you show me their top news?,3
282,news_api,top_headlines,"Give me the latest famous news in Japan, please.",3
283,news_api,top_headlines,"Could you display the top news in French, please?",3
284,news_api,top_headlines,I would like to read the news in German. Can you make it happen?,3
285,news_api,top_headlines,"Show me the top headlines in Mandarin, please.",3
286,news_api,top_headlines,Can I have the latest 20 news headlines?,3
287,news_api,top_headlines,"I don't have much time, give me only 5 headlines.",3
288,news_api,top_headlines,Can you show me a list of the top 10 news stories?,3
289,news_api,top_headlines,Can you tell me the top sports news?,3
290,news_api,search,Tell me about the current news in Shenzhen.,3
291,news_api,search,What's the news about the recent tsunami?,3
292,news_api,search,What are the recent news articles from the US?,3
293,news_api,search,Show me the latest news in technology from Australia.,3
294,news_api,search,Can I get the top news in English?,3
295,news_api,search,Show me the most recent news in Chinese.,3
296,news_api,search,Show me the first 10 news articles related to sports.,3
297,news_api,search,Can I see the top 5 recent news on AI?,3
298,news_api,search,What were the major news events between 2024-03-01 and 2024-03-20?,3
299,news_api,search,Are there any news about electric vehicles from the last week?,3
300,objects_detection,objects_detection,Can you analyse this image I have on my device?,3
301,objects_detection,objects_detection,What objects are in this artwork I photographed?,3
302,objects_detection,objects_detection,Can this software analyze this picture I took for all objects it contains?,3
303,objects_detection,objects_detection,Could you analyse this image I found online for objects?,3
304,objects_detection,objects_detection,"I have found an interesting image on the internet, can it be analyzed for identifiable objects?",3
305,objects_detection,objects_detection,What objects are in this online image?,3
306,objects_detection,objects_detection,Can you detect objects in images?,3
307,objects_detection,objects_detection,What does this image analysis tool do?,3
308,objects_detection,objects_detection,Can you describe what is in this image?,3
309,objects_detection,objects_detection,Could you find out about the objects in my image?,3
310,ocr_extract_text,extract_text_from_image_url,Can you help me extract text from this image?,3
311,ocr_extract_text,extract_text_from_image_url,"I have a photo with texts that I want to get, can you do it?",3
312,ocr_extract_text,extract_text_from_image_url,"I cannot read the texts in the picture I have, can your tool help?",3
313,ocr_extract_text,extract_text_from_image_url,"There is an article printed on the paper, and I have shot a photo of it, can you help me extract the contents?",3
314,ocr_extract_text,extract_text_from_image_url,Is it possible to extract words from a picture using your tool?,3
315,ocr_extract_text,extract_text_from_image_url,"I'm trying to digitize some document images, can your API do this?",3
316,ocr_extract_text,extract_text_from_image_url,I'd like to know how to get text from the image using your tool?,3
317,ocr_extract_text,extract_text_from_image_url,How do I use your tool to scan and extract text from an image?,3
318,ocr_extract_text,extract_text_from_image_url,Does your API support extracting texts from images online?,3
319,ocr_extract_text,extract_text_from_image_url,Can your service be used to get text from a screenshot?,3
320,ocr_extract_text,extract_text_from_image_file,Can you extract the text in the image I have?,3
321,ocr_extract_text,extract_text_from_image_file,"I have a JPEG file, can you read the text from it?",3
322,ocr_extract_text,extract_text_from_image_file,What text is written in this PNG image?,3
323,ocr_extract_text,extract_text_from_image_file,"I have a picture with some text, can you help me get that text?",3
324,ocr_extract_text,extract_text_from_image_file,"There's an image with words in it, can you tell me what it says?",3
325,ocr_extract_text,extract_text_from_image_file,Can you extract text from a photo for me?,3
326,ocr_extract_text,extract_text_from_image_file,"I need to get the text out of an image, can you help?",3
327,ocr_extract_text,extract_text_from_image_file,Is it possible to extract text from this picture I have?,3
328,ocr_extract_text,extract_text_from_image_file,"I want to know the text in this image I found, can you help?",3
329,ocr_extract_text,extract_text_from_image_file,Can you read the text from a picture I've got?,3
330,onecompiler_apis,execute_code,Can you execute my code?,3
331,onecompiler_apis,execute_code,I want to test my python program online.,3
332,onecompiler_apis,execute_code,Can you run a script for me?,3
333,onecompiler_apis,execute_code,How can I execute this script online?,3
334,onecompiler_apis,execute_code,"I have this Python function to calculate the factorial of a number, can I test it online?",3
335,onecompiler_apis,execute_code,"Look at this Python loop, can you execute it?",3
336,onecompiler_apis,execute_code,Can I run this python Hello World code on your platform?,3
337,onecompiler_apis,execute_code,"This is my Python code, how can one test it on your platform?",3
338,onecompiler_apis,execute_code,I wrote this Python code and I need to know if it runs properly.,3
339,onecompiler_apis,execute_code,Will this Python code for sorting a list give the right output?,3
340,public_holiday,public_holidays,When are the public holidays in China for this year?,3
